INTERFACE CIT x WI - PROTOCOLO DE DI's LIDAS
-------------------------------------------------
 
Carga realizada em : 05/08/2026 19:01:42
 
Estabelecimento        79513735000179
Usuário de geração     mksul@ffb
Data e Hora de geração 2026-02-02 19:42:33
 
----------------------------------------------------------------------- 
APÓLICE         DI/DUIMP            Situação / Motivo
----------------------------------------------------------------------- 
 
0006220002170   26/0051445-6 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0051496-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0051542-8 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0051599-1 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0051627-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0051682-3 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0051987-3 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0052060-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0052325-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0052505-9 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0052676-4 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0052710-8 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0052730-2 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0052792-2 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0052844-9 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0052920-8 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0052961-5 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0053009-5 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0053069-9 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0053617-4 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0053782-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0053906-8 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0054178-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0054257-3 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0054323-5 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0054644-7 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0055093-2 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002168   26/0055124-6 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002168   26/0055308-7 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002168   26/0055376-1 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002168   26/0055417-2 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002168   26/0055546-2 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
